"yy1","age","income","checking","saving","stocks","bond","vehic","houses","nnresre","late","late60","mrthel","install","edn_inst","veh_inst","housecl","own","noccbal","credit_score"
1640,36,122575,3800,3480,0,0,37800,450000,0,"1","0",244000,44900,0,26800,1,1,0,589
1641,76,27023,210,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
1642,44,664545,91760,90822,622400,0,0,1770000,0,"0","0",0,0,0,0,1,0,1,850
1643,45,96201,10108,0,0,0,39400,0,0,"0","0",0,61000,41000,0,2,1,1,765
1644,84,76745,14500,0,255000,0,57800,475000,0,"0","0",0,0,0,0,1,1,1,761
1645,42,153489,4200,38000,0,0,39400,0,0,"0","0",0,21900,21900,0,2,1,1,767
1646,65,7783,2000,75100,15000,0,5500,280000,0,"0","0",95000,0,0,0,1,1,0,807
1648,46,100525,15500,0,0,0,113000,980000,0,"0","0",359000,67600,0,67600,1,1,0,774
1649,37,32427,0,0,0,0,5500,0,0,"0","0",0,34000,34000,0,2,1,1,740
1650,74,182242,15000,15000,1600000,0,0,780000,0,"0","0",5e+05,0,0,0,1,0,1,688
1651,65,33941,528,0,0,0,8620,90000,0,"0","0",33000,0,0,0,1,1,0,797
1652,32,49722,49400,0,0,0,9500,0,0,"0","0",0,68600,68600,0,2,1,1,733
1653,26,61612,2720,4420,0,0,18120,0,0,"1","0",0,1160,1160,0,2,1,0,702
1654,38,194564,42380,62900,0,0,37200,751000,0,"0","0",260000,5000,0,5000,1,1,1,696
1655,53,56424,300,0,0,0,8520,0,0,"1","0",0,8520,0,8520,2,1,1,598
1656,35,140519,4000,0,0,0,45600,0,0,"0","0",0,21300,11200,10100,2,1,1,758
1657,56,32427,1000,0,0,0,17860,270000,0,"0","0",190000,600,0,0,1,1,0,762
1658,64,882456,1263000,50000,0,0,18860,0,0,"0","0",0,0,0,0,2,1,1,950
1659,62,124305,16100,0,0,0,135280,3e+05,0,"0","0",0,28200,4200,24000,1,1,1,777
1660,45,139438,8000,0,5000,0,3920,0,0,"0","0",0,0,0,0,2,1,0,861
1661,49,792092,89766,9940,70000,0,110400,9e+05,0,"0","0",6e+05,74400,0,74400,1,1,0,700
1662,68,55127,27214,70322,0,0,25600,180000,0,"0","0",59200,0,0,0,1,1,0,804
1663,38,151328,1500,0,0,0,45800,0,0,"0","0",0,40440,32000,8340,2,1,0,841
1664,43,64855,19000,13300,0,0,36800,381000,0,"0","0",158200,0,0,0,1,1,1,691
1665,69,477547,115000,51600,0,0,6020,0,0,"0","0",0,0,0,0,2,1,1,825
1666,50,2207222,50000,0,780800,0,0,1600000,0,"0","0",6e+05,0,0,0,1,0,1,670
1667,43,196726,6300,20750,70000,0,14620,475000,0,"0","0",242000,0,0,0,1,1,1,714
1668,46,5622903,1e+05,1e+06,25000,0,100800,4e+06,0,"0","0",0,0,0,0,1,1,1,675
1669,72,129277,500,750,0,0,32600,5000,0,"1","0",0,17126,0,17126,1,1,0,624
1670,67,50803,3200,55800,0,0,36000,2e+05,0,"0","0",14000,10400,0,10400,1,1,1,725
1671,52,92526,1000,0,0,0,63180,450000,0,"0","0",325000,43600,0,42800,1,1,0,726
1672,53,237801,12500,122000,140000,0,87100,680000,0,"0","0",226000,0,0,0,1,1,0,844
1673,38,75664,412,90,0,0,8000,325000,0,"1","0",199000,18500,0,0,1,0,0,555
1674,53,497003,1e+05,128200,373600,12000,0,2e+06,0,"0","0",630000,0,0,0,1,0,1,661
1675,45,239962,65996,70052,4000,0,106940,1100000,0,"0","0",389000,856,0,856,1,1,1,692
1676,40,43669,8000,0,180000,0,28000,0,0,"0","0",0,19000,0,19000,2,1,1,777
1677,70,84311,4900,5674,0,0,36000,625000,4e+05,"0","0",0,18400,0,11400,1,1,1,850
1678,48,151328,1720,0,19000,0,60400,825000,0,"0","0",360000,0,0,0,1,1,0,774
1679,49,500462,16500,225000,25000,0,0,750000,0,"0","0",227200,18800,18800,0,1,0,0,755
1680,77,45225,500,7000,20000,0,4300,160000,0,"0","0",0,0,0,0,1,1,1,723
